stacja;latitude;longitude;cnt_arriva;cnt_kd;cnt_km;cnt_kw;cnt_ks;cnt_ic;cnt_pr;cnt_skm_t;cnt_skm_w
Swaro¿yn;54.038611;18.656667;0;0;0;0;0;0;17;0;0
Swarzêdz;52.404167;17.073889;0;0;0;17;0;0;0;0;0
Swobodna;53.939722;20.394167;0;0;0;0;0;0;4;0;0
Swêdów;51.905722;19.539528;0;0;0;0;0;0;6;0;0
Sycewice;54.415278;16.852778;0;0;0;0;0;0;10;0;0
Sycze;52.430033;23.000994;0;0;6;0;0;0;2;0;0
Szachy;51.991667;22.910833;0;0;0;0;0;0;15;0;0
Szadkowice;51.419167;20.168889;0;0;0;0;0;0;3;0;0
Szaflary;49.439444;20.017222;0;0;0;0;0;0;5;0;0
Szaflary Wieœ;49.423333;20.018611;0;0;0;0;0;0;5;0;0
Szamotu³y;52.603333;16.585278;0;0;0;0;0;18;22;0;0
Szaniawy;51.946667;22.544444;0;0;0;0;0;0;15;0;0
Szarów;50.009444;20.256389;0;0;0;0;0;0;26;0;0
Szastarka;50.929722;22.283333;0;0;0;0;0;0;11;0;0
Szczaniec;52.264167;15.695;0;0;0;0;0;0;8;0;0
Szczebrzeszyn;50.670556;22.9725;0;0;0;0;0;2;0;0;0
Szczecin D¹bie;53.391389;14.670278;0;0;0;0;0;30;70;0;0
Szczecin Gumieñce;53.397972;14.494333;0;0;0;0;0;0;30;0;0
Szczecin G³ówny;53.418611;14.549722;0;0;0;0;0;29;55;0;0
Szczecin Podjuchy;53.359444;14.585278;0;0;0;0;0;0;11;0;0
Szczecin Port Centralny;53.412422;14.569373;0;0;0;0;0;14;63;0;0
Szczecin Port Centralny SPC21;53.1234804;18.0084378;0;0;0;0;0;0;4;0;0
Szczecin Za³om;53.428889;14.743056;0;0;0;0;0;0;13;0;0
Szczecin Zdroje;53.378611;14.636389;0;0;0;0;0;0;62;0;0
Szczecin Zdunowo;53.382778;14.767222;0;0;0;0;0;0;36;0;0
Szczecinek;53.693333;16.705278;0;0;0;0;0;6;20;0;0
Szczecinek Chy¿e;53.717778;16.698056;0;0;0;0;0;0;10;0;0
Szczedrzykowice;51.229444;16.349722;0;23;0;0;0;0;0;0;0
Szczejkowice;50.079722;18.671389;0;0;0;0;6;0;0;0;0
Szczepanowice;50.301294;20.0245;0;0;0;0;0;0;17;0;0
Szczepki;53.968639;22.980444;0;0;0;0;0;0;3;0;0
Szczytna;50.416667;16.433333;0;8;0;0;0;0;0;0;0
Szczytno;53.560556;20.996667;0;0;0;0;0;0;7;0;0
Szebnie;49.755556;21.614167;0;0;0;0;0;0;4;0;0
Szepietowo;52.871111;22.5435;0;0;0;0;0;17;5;0;0
Szeroki Bór;53.639444;22.674167;0;0;0;0;0;0;4;0;0
Szewce;51.215167;16.954639;0;0;0;0;0;0;23;0;0
Szewnica;52.480278;21.556111;0;0;24;0;0;7;0;0;0
Szklarska Porêba Dolna;50.848889;15.5575;0;2;0;0;0;4;12;0;0
Szklarska Porêba Górna;50.8325;15.518889;0;1;0;0;0;2;11;0;0
Szklarska Porêba Huta;50.830833;15.501667;0;0;0;0;0;0;12;0;0
Szklarska Porêba Œrednia;50.838056;15.540278;0;2;0;0;0;4;12;0;0
Szlachta;53.762778;18.120278;14;0;0;0;0;0;0;0;0
Szpêgawsk;54.007222;18.610278;0;0;0;0;0;0;15;0;0
Szreniawa;52.3175;16.799167;0;0;0;11;0;0;0;0;0
Sztum;53.925;19.021111;0;0;0;0;0;0;10;0;0
Sztumska Wieœ;53.925;19.021111;0;0;0;0;0;0;10;0;0
Szybowice;50.344444;17.481111;0;0;0;0;0;0;9;0;0
Szyd³owiec;51.208056;20.923333;0;0;18;0;0;1;0;0;0
Szyd³owo Krajeñskie;53.166944;16.608333;0;0;0;0;0;0;8;0;0
Szyd³ów;50.606856;17.726483;0;0;0;0;0;0;12;0;0
Szymankowo;54.0725;18.926389;0;0;0;0;0;1;25;0;0
Szymbory;52.87775;22.563667;0;0;0;0;0;0;10;0;0
Szymiszów;50.5285;18.223056;0;0;0;0;0;0;12;0;0
Szymocice;50.151111;18.349167;0;0;0;0;20;0;0;0;0
Sól;49.493889;19.051111;0;0;0;0;25;0;0;0;0
Sól Kiczora;49.5175;19.030278;0;0;0;0;23;0;0;0;0
S¹topy;52.303056;16.209722;0;0;0;15;0;0;4;0;0
S¹topy Samulewo;54.0758275;21.0267638;0;0;0;0;0;0;13;0;0
Sêdzice;51.629444;18.570278;0;0;0;0;0;0;11;0;0
Sêdziszów;50.565381;20.053997;0;0;0;0;0;10;24;0;0
Sêdziszów Ma³opolski;50.075;21.696111;0;0;0;0;0;17;19;0;0
Sêdzis³aw;50.813056;16.071111;0;2;0;0;0;4;17;0;0
S³awa Wielkopolska;52.634167;17.143611;0;0;0;16;0;0;0;0;0
S³awiêcice;50.351667;18.314444;0;0;0;0;0;0;14;0;0
S³awki;54.256667;18.175;0;0;0;0;0;0;17;0;0
S³awków;50.295556;19.373611;0;0;0;0;0;0;8;0;0
S³awno;54.355833;16.671944;0;0;0;0;0;17;10;0;0
S³omianka;51.401389;20.204444;0;0;0;0;0;0;3;0;0
S³omniki;50.248908;20.063906;0;0;0;0;0;0;17;0;0
S³omniki Miasto;50.235786;20.076544;0;0;0;0;0;0;17;0;0
S³onice;53.091111;15.2175;0;0;0;0;0;0;6;0;0
S³onowice;54.382222;16.925556;0;0;0;0;0;0;8;0;0
S³osinko;53.939167;16.974167;0;0;0;0;0;0;6;0;0
S³otwiny;51.721667;19.84;0;0;0;0;0;0;12;0;0
S³owienkowo;54.207222;15.942222;0;0;0;0;0;0;4;0;0
S³owik Przystanek;50.8335;20.538669;0;0;0;0;0;0;22;0;0
S³ubice;52.335806;14.594;0;0;0;0;0;0;4;0;0
S³upca;52.286667;17.8525;0;0;0;16;0;12;3;0;0
S³upia;51.251667;18.041667;0;0;0;0;0;0;8;0;0
S³upsk;54.467222;17.015833;0;0;0;0;0;17;9;8;0
Taciszów;50.357861;18.509111;0;0;0;0;0;0;14;0;0
Taczanów;51.839722;17.756389;0;0;0;0;0;0;20;0;0
Tantow;53.266667;14.333333;0;0;0;0;0;0;7;0;0
Tarcha³y Wielkie;51.587222;17.701944;0;0;0;0;0;0;7;0;0
Targowiska;49.649722;21.8225;0;0;0;0;0;0;1;0;0
Tarnobrzeg;50.568333;21.696944;0;0;0;0;0;6;9;0;0
Tarnowiec;;;0;0;0;0;0;0;1;0;0
Tarnowo Pomorskie;53.305833;15.366944;0;0;0;0;0;0;10;0;0
Tarnowo Rogoziñskie;52.804444;16.975;0;0;0;0;0;0;16;0;0
Tarnowska Wola;50.458333;21.7305;0;0;0;0;0;0;9;0;0
Tarnowskie Góry;50.446667;18.864167;0;0;0;0;18;2;0;0;0
Tarnów;50.005278;20.975278;0;0;0;0;0;19;33;0;0
Tarnów Moœcice;50.006389;20.924722;0;0;0;0;0;7;30;0;0
Tarnów Opolski;50.572361;18.077278;0;0;0;0;0;0;12;0;0
Tarzymiechy;50.844167;23.134722;0;0;0;0;0;0;10;0;0
Tar³o;51.506111;22.686944;0;0;0;0;0;0;6;0;0
Tczew;54.097778;18.788333;0;0;0;0;0;48;50;0;0
Teresin Niepokalanów;52.202222;20.413889;0;0;43;0;0;0;0;0;0
Terespol;52.075;23.600833;0;0;0;0;0;10;10;0;0
Terespol Pomorski;53.408611;18.348056;10;0;0;0;0;0;4;0;0
Tereszpol Bi³gorajski;50.575833;22.888056;0;0;0;0;0;2;0;0;0
Tleñ PO;53.612222;18.265;6;0;0;0;0;0;0;0;0
Tomaszów Boles³awiecki;51.263333;15.684167;0;18;0;0;0;0;0;0;0
Tomaszów Maz. Bia³obrzegi;51.4445562;20.1366359;0;0;0;0;0;0;4;0;0
Tomaszów Mazowiecki;51.545833;20.034167;0;0;0;0;0;7;9;0;0
Topola Osiedle;51.612778;17.762222;0;0;0;0;0;0;7;0;0
Toporów;52.260278;15.261944;0;0;0;0;0;0;8;0;0
Topór;52.583667;21.810444;0;0;32;0;0;0;0;0;0
Toruñ Czerniewice;52.975278;18.673611;13;0;0;0;0;0;2;0;0
Toruñ G³ówny;52.999928;18.613981;20;0;0;0;0;28;30;0;0
Toruñ Kluczyki;52.989722;18.5775;3;0;0;0;0;0;30;0;0
Toruñ Miasto;53.011886;18.619778;24;0;0;0;0;4;23;0;0
Toruñ Wschodni;53.027222;18.634722;25;0;0;0;0;4;18;0;0
Torzym;52.311944;15.061111;0;0;0;0;0;0;8;0;0
Toszek;50.441556;18.513556;0;0;0;0;0;0;12;0;0
To³kiny;54.116583;21.235944;0;0;0;0;0;0;9;0;0
Trawniki;51.135;22.994167;0;0;0;0;0;0;26;0;0
Troszyn;53.844167;14.716111;0;0;0;0;0;0;12;0;0
Tryncza;50.1605696;22.5506412;0;0;0;0;0;0;6;0;0
Trypucie;53.071681;23.026167;0;0;0;0;0;0;10;0;0
Trzciana;50.078611;21.841111;0;0;0;0;0;1;19;0;0
Trzcianka;53.041667;16.461111;0;0;0;0;0;0;9;0;0
Trzciniec;53.085278;17.9485;6;0;0;0;0;0;8;0;0
Trzciñsko;50.883222;15.871111;0;2;0;0;0;0;17;0;0
Trzebaw Rosnówko;52.296944;16.769722;0;0;0;11;0;0;0;0;0
Trzebiatów;54.059722;15.276944;0;0;0;0;0;0;11;0;0
Trzebinia;50.154167;19.453333;0;0;0;0;0;16;40;0;0
Trzebiszewo;52.625833;15.405278;0;0;0;0;0;0;8;0;0
Trzebnica;51.304444;17.063056;0;7;0;0;0;0;0;0;0
Trzemeszno;52.568681;17.813086;0;0;0;2;0;0;14;0;0
Tr¹bki;53.395278;15.238056;0;0;0;0;0;0;17;0;0
Tuchola;53.584167;17.858611;12;0;0;0;0;0;0;0;0
Tuchorza;52.183333;16.maj;0;0;0;4;0;0;0;0;0
Tuchów;49.895;21.054167;0;0;0;0;0;0;16;0;0
Tuczki;53.352222;19.954167;0;0;0;0;0;0;6;0;0
Tuczno Krajeñskie;53.219167;16.177222;0;0;0;0;0;0;10;0;0
Tumlin;50.966944;20.602222;0;0;0;0;0;0;30;0;0
Tunel;50.433514;19.991228;0;0;0;0;0;1;25;0;0
Tuplice;51.6725;14.831944;0;0;0;0;0;2;4;0;0
Tuplice Dêbinka;51.667222;14.900556;0;0;0;0;0;0;4;0;0
Turbia;50.6175;21.972778;0;0;0;0;0;0;9;0;0
Turowo Pomorskie;53.646944;16.722778;0;0;0;0;0;0;9;0;0
Turza Wielka;53.304444;20.084444;0;0;0;0;0;0;6;0;0
Turze;50.191517;18.2965;0;0;0;0;0;0;4;0;0
Turzno;53.101111;18.736389;4;0;0;0;0;0;6;0;0
Turzno Kujawskie;52.833333;18.781111;13;0;0;0;0;0;2;0;0
Turzynów;52.230556;19.029167;0;0;0;6;0;0;0;0;0
Turów;50.767869;19.317606;0;0;0;0;0;0;12;0;0
Tu³owice Niemodliñskie;50.5953637;17.6532547;0;0;0;0;0;0;12;0;0
Tu³y;50.865278;18.1475;0;0;0;0;0;0;10;0;0
Twarda Góra;53.681;18.6705;0;0;0;0;0;0;10;0;0
Twardawa;50.346944;17.999722;0;0;0;0;0;0;9;0;0
Twardogóra Sycowska;51.360278;17.467778;0;0;0;0;0;7;10;0;0
Tworków;50.017222;18.248611;0;0;0;0;8;0;0;0;0
Tychowo;53.922222;16.2375;0;0;0;0;0;1;10;0;0
Tychy;50.136389;18.964167;0;0;0;0;75;10;2;0;0
Tychy Aleja Bielska;50.117149;18.98253;0;0;0;0;38;0;0;0;0
Tychy Grota Roweckiego;50.1180672;18.992368;0;0;0;0;38;0;0;0;0
Tychy Lodowisko;50.107864;18.999943;0;0;0;0;19;0;0;0;0
Tychy Zachodnie;50.120972;18.979056;0;0;0;0;38;0;0;0;0
Tychy ¯waków;50.109444;18.9525;0;0;0;0;33;0;0;0;0
Tymieñ;54.205278;15.844722;0;0;0;0;0;0;4;0;0
T³oki;52.116944;16.172222;0;0;0;10;0;0;0;0;0
T³uszcz;52.430783;21.435056;0;0;57;0;0;17;1;0;0
Ubocze;51.056111;15.42;0;10;0;0;0;0;0;0;0
Uhowo;53.003997;22.908522;0;0;0;0;0;0;10;0;0
Ulikowo;53.348611;15.1175;0;0;0;0;0;0;27;0;0
Unieszewo;53.729167;20.mar;0;0;0;0;0;0;11;0;0
Unis³aw Pomorski;53.206389;18.383333;10;0;0;0;0;0;0;0;0
Urle;52.506667;21.620556;0;0;24;0;0;7;0;0;0
Ustanówek;51.996389;21.060278;0;0;51;0;0;0;0;0;0
Ustronie Morskie;54.200556;15.748611;0;0;0;0;0;4;4;0;0
Ustroñ;49.727778;18.802222;0;0;0;0;9;0;0;0;0
Ustroñ Polana;49.696528;18.829972;0;0;0;0;9;2;0;0;0
Ustroñ Zdrój;49.721194;18.815722;0;0;0;0;9;2;0;0;0
Wadowice;49.884722;19.501944;0;0;0;0;4;0;4;0;0
Walawa;49.859389;22.855333;0;0;0;0;0;0;23;0;0
Waldowo Szlacheckie;53.3849165;18.7249905;15;0;0;0;0;0;0;0;0
Wandzin;51.394444;22.631667;0;0;0;0;0;0;10;0;0
Waplewo;53.511111;20.355278;0;0;0;0;0;0;8;0;0
Wargowo;52.584167;16.8225;0;0;0;0;0;0;15;0;0
Warka;51.793889;21.168333;0;0;41;0;0;0;0;0;0
Warkocz;50.828056;17.046667;0;0;0;0;0;0;20;0;0
Warlubie;53.588694;18.622889;0;0;0;0;0;0;10;0;0
Warnowo;53.928056;14.534722;0;0;0;0;0;0;12;0;0
Warszawa Aleje Jerozolimskie;52.206111;20.940833;0;0;88;0;0;0;0;0;102
Warszawa Anin;52.213611;21.159167;0;0;39;0;0;0;0;0;76
Warszawa Centralna;52.228786;21.003306;0;0;49;0;0;150;29;0;39
Warszawa Choszczówka;52.357694;20.9725;0;0;38;0;0;0;0;0;39
Warszawa Czyste;52.2313889;20.9722222;0;0;21;0;0;5;0;0;0
Warszawa Czyste WCZ1;52.2296756;21.0122287;0;0;0;0;0;0;0;0;9
Warszawa Dawidy;52.109594;20.993274;0;0;51;0;0;0;0;0;0
Warszawa Falenica;52.162028;21.210972;0;0;39;0;0;0;0;0;76
Warszawa Gdañska Osobowa;52.2764335;20.9706728;0;0;45;0;0;0;0;0;0
Warszawa Goc³awek;52.236944;21.135278;0;0;40;0;0;0;0;0;76
Warszawa Go³¹bki PODG;52.2296756;21.0122287;0;0;42;0;0;0;0;0;0
Warszawa Grochów;52.253632;21.100781;0;0;1;0;0;0;0;0;0
Warszawa Grochów GRC;52.2296756;21.0122287;0;0;75;0;0;0;0;0;0
Warszawa Grochów Park;52.2296756;21.0122287;0;0;0;0;0;57;0;0;0
Warszawa G³ówna Towarowa WOA;52.214325;20.905734;0;0;2;0;0;23;0;0;0
Warszawa Jeziorki;52.127309;20.991217;0;0;51;0;0;0;0;0;0
Warszawa Kasprzaka;52.229722;20.957778;0;0;39;0;0;0;0;0;0
Warszawa Ko³o;52.239167;20.958611;0;0;39;0;0;0;0;0;0
Warszawa Lotnisko Chopina;52.172222;20.971944;0;0;18;0;0;0;0;0;51
Warszawa Miedzeszyn;52.172583;21.200417;0;0;39;0;0;0;0;0;76
Warszawa Miêdzylesie;52.203833;21.169167;0;0;39;0;0;0;0;0;76
Warszawa Ochota;52.225833;20.991111;0;0;245;0;0;0;0;0;152
Warszawa Ochota Postojowa;52.2296756;21.0122287;0;0;43;0;0;0;0;0;0
Warszawa Okêcie;52.160928;20.987992;0;0;51;0;0;0;0;0;0
Warszawa Olszynka Grochowska;52.249722;21.106944;0;0;40;0;0;0;0;0;76
Warszawa Powiœle;52.233611;21.011389;0;0;245;0;0;0;0;0;152
Warszawa Praga;52.275931;21.022981;0;0;42;0;0;0;0;0;39
Warszawa P³udy;52.335056;20.985361;0;0;75;0;0;0;0;0;39
Warszawa Radoœæ;52.18575;21.18725;0;0;39;0;0;0;0;0;76
Warszawa Rakowiec;52.196667;20.966389;0;0;91;0;0;0;0;0;102
Warszawa Rembertów;52.256944;21.157778;0;0;60;0;0;0;0;0;74
Warszawa Stadion;52.244444;21.043889;0;0;244;0;0;0;0;0;152
Warszawa S³u¿ewiec;52.180278;20.986944;0;0;91;0;0;0;0;0;102
Warszawa Toruñska;52.291667;21.013333;0;0;86;0;0;0;0;0;39
Warszawa Ursus;52.196111;20.884722;0;0;54;0;0;0;0;0;24
Warszawa Ursus NiedŸwiadek;52.191111;20.868611;0;0;54;0;0;0;0;0;24
Warszawa Ursus Pó³nocny;52.205556;20.889722;0;0;42;0;0;0;0;0;0
Warszawa Wawer;52.223333;21.149444;0;0;40;0;0;0;0;0;76
Warszawa Wileñska;52.255278;21.0375;0;0;35;0;0;0;0;0;0
Warszawa Wschodnia;52.251667;21.052222;0;0;292;0;0;153;20;0;190
Warszawa W³ochy;52.206111;20.915278;0;0;96;0;0;0;0;0;24
Warszawa ZOO;52.263611;21.017778;0;0;49;0;0;0;0;0;0
Warszawa Zachodnia;52.219913;20.965147;0;0;288;0;0;148;25;0;166
Warszawa Zachodnia P8;52.3328978;20.8702523;0;0;39;0;0;0;0;0;0
Warszawa Zacisze Wilno;52.2296756;21.0122287;0;0;69;0;0;0;0;0;0
Warszawa Œródmieœcie;52.229336;21.007489;0;0;245;0;0;0;0;0;152
Warszawa ¯erañ;52.313611;20.999444;0;0;38;0;0;0;0;0;39
Warszawa ¯wirki i Wigury;52.193056;20.981111;0;0;91;0;0;0;0;0;102
Warz¹chewka;52.584722;19.080556;10;0;0;0;0;0;2;0;0
Wasilków;53.198083;23.176892;0;0;0;0;0;0;7;0;0
Wa³brzych Fabryczny;50.761111;16.265;0;0;0;0;0;0;10;0;0
Wa³brzych G³ówny;50.74342;16.28209;0;5;0;0;0;4;19;0;0
Wa³brzych Miasto;50.785278;16.284444;0;2;0;0;0;4;21;0;0
Wa³brzych Szczawienko;50.815833;16.302222;0;2;0;0;0;0;21;0;0
Wa³cz;53.274722;16.484444;0;0;0;0;0;0;9;0;0
Wa³cz Raduñ;53.2775;16.460556;0;0;0;0;0;0;10;0;0
Wa³ki;50.054722;21.158333;0;0;0;0;0;0;19;0;0
Wejherowo;54.605556;18.228611;0;0;0;0;0;17;0;55;0
Wejherowo Nanice;54.603611;18.247778;0;0;0;0;0;0;0;88;0
Wejherowo Œmiechowo;54.601944;18.273889;0;0;0;0;0;0;0;80;0
Weso³a;52.4957376;20.7404304;0;0;60;0;0;0;0;0;74
Widacz;49.631944;21.847222;0;0;0;0;0;0;1;0;0
Wide³ka;50.201111;21.873611;0;0;0;0;0;0;9;0;0
Widuchowa;53.1270043;14.3907512;0;0;0;0;0;0;10;0;0
Widzino;54.428611;16.9625;0;0;0;0;0;0;7;0;0
Widzów Teklinów;50.985;19.370556;0;0;0;0;0;0;25;0;0
Wiekowo;54.303333;16.386667;0;0;0;0;0;0;10;0;0
Wielanowo;53.875;16.327778;0;0;0;0;0;0;10;0;0
Wieleñ Pó³nocny;52.907472;16.179444;0;0;0;0;0;0;9;0;0
Wieliczka;49.989917;20.047778;0;0;0;0;0;0;30;0;0
Wieliczka Bogucice;49.998611;20.035833;0;0;0;0;0;0;30;0;0
Wieliczka Kopalnia;49.9870619;20.0647971;0;0;0;0;0;0;15;0;0
Wieliszew;52.430278;20.979167;0;0;4;0;0;4;0;0;7
Wieluñ;51.223611;18.581667;0;0;0;0;0;0;4;0;0
Wieluñ D¹browa;51.24;18.550833;0;0;0;0;0;0;3;0;0
Wieniawa;51.363611;20.786111;0;0;5;0;0;0;2;0;0
Wierchomla Wlk.;49.4117723;20.7668362;0;0;0;0;0;0;8;0;0
Wierna Rzeka;50.865192;20.312906;0;0;0;0;0;0;14;0;0
Wieruszów;51.296111;18.173611;0;0;0;0;0;0;2;0;0
Wieruszów Miasto;51.300278;18.163056;0;0;0;0;0;0;2;0;0
Wierzawice;50.235833;22.450833;0;0;0;0;0;0;6;0;0
Wierzbica Górna;51.021944;17.976667;0;0;0;0;0;0;14;0;0
Wierzbowa Œl¹ska;51.387778;15.761111;0;7;0;0;0;0;4;0;0
Wierzchos³awice;52.868889;18.359444;2;0;0;0;0;0;11;0;0
Wierzchowice;51.502222;17.352222;0;0;0;0;0;0;3;0;0
Wierzchowo Cz³uchowskie;53.618056;17.4475;0;0;0;0;0;0;8;0;0
Wierzchucin;53.548056;18.113611;20;0;0;0;0;0;0;0;0
Wierzchucin Stary;53.544444;18.112222;10;0;0;0;0;0;0;0;0
Wiesio³ka;50.4174426;19.3533914;0;0;0;0;36;0;0;0;0
Wiewiecko;53.526111;15.65;0;0;0;0;0;0;7;0;0
Wie¿yca;54.234444;18.128611;0;0;0;0;0;0;17;0;0
Wiktorowo;52.463333;19.105833;10;0;0;0;0;0;2;0;0
Wilczyska;49.6835407;20.9569788;0;0;0;0;0;0;12;0;0
Wilkoszewice;51.251694;19.630861;0;0;0;0;0;0;22;0;0
Wilkowice;51.886667;16.540833;0;0;0;10;0;0;0;0;0
Wilkowice Bystra;49.761389;19.087222;0;0;0;0;28;0;0;0;0
Wilkowo Œwiebodziñskie;52.256667;15.466944;0;0;0;0;0;0;8;0;0
Wilko³az;50.985833;22.328889;0;0;0;0;0;0;13;0;0
Wilko³az Wieœ;51.008056;22.336389;0;0;0;0;0;0;13;0;0
Wilków Namys³owski;51.094167;17.658611;0;0;0;0;0;0;16;0;0
Wipsowo;53.9;20.sie;0;0;0;0;0;2;13;0;0
Wiry;52.318513;16.850511;0;0;0;11;0;0;0;0;0
Wis³a Dziechcinka;49.647278;18.865417;0;0;0;0;9;0;0;0;0
Wis³a G³êbce;49.621667;18.875833;0;0;0;0;4;1;0;0;0
Wis³a Ob³aziec;49.677222;18.848333;0;0;0;0;7;0;0;0;0
Wis³a Uzdrowisko;49.658611;18.855278;0;0;0;0;9;2;0;0;0
Wis³o Kopyd³o;49.631672;18.8772115;0;0;0;0;7;0;0;0;0
Wis³oczanka;49.951667;21.914722;0;0;0;0;0;0;4;0;0
Witanów;52.185833;20.575278;0;0;42;0;0;0;0;0;0
Witaszyce;51.936111;17.561389;0;0;0;0;0;0;20;0;0
Witkowo Pyrzyckie;53.285278;15.076111;0;0;0;0;0;0;8;0;0
Witków Œl¹ski;50.7942;16.127575;0;0;0;0;0;0;15;0;0
Witnica;52.667222;14.898056;0;0;0;0;0;0;23;0;0
Witnica Chojeñska;52.866389;14.451111;0;0;0;0;0;0;9;0;0
Witonia;52.157306;19.276306;0;0;0;0;0;1;8;0;0
Witowo;52.639833;23.485361;0;0;0;0;0;0;6;0;0
Wiêc³awice;52.841533;18.305025;2;0;0;0;0;0;11;0;0
Wiœniowa;49.866389;21.652778;0;0;0;0;0;0;4;0;0
Wkra;52.583889;20.573056;0;0;8;0;0;0;0;0;0
Wleñ;51.016389;15.668611;0;6;0;0;0;0;0;0;0
Wodzis³aw Œl¹ski;50.007778;18.476389;0;0;0;0;4;0;0;0;0
Wodzis³aw Œl¹ski Radlin;50.019722;18.480833;0;0;0;0;8;0;0;0;0
Wojanów;50.884689;15.821525;0;0;0;0;0;0;16;0;0
Wojaszówka;49.776111;21.658889;0;0;0;0;0;0;4;0;0
Wojnowice Wielkopolskie;52.3275;16.468611;0;0;0;15;0;0;4;0;0
Wola Bierwiecka;51.544167;21.1775;0;0;34;0;0;0;0;0;0
Wola Filipowska;50.130556;19.578611;0;0;0;0;0;0;38;0;0
Wola Grzybowska;52.5390512;20.7604266;0;0;60;0;0;0;0;0;74
Wola Lipieniecka;51.275;21.024444;0;0;18;0;0;0;0;0;0
Wola Radziszow.;49.921361;19.809458;0;0;0;0;0;0;17;0;0
Wola Rowska;51.821667;21.600833;0;0;25;0;0;0;0;0;0
Wola Rzêdziñska;50.035;21.071944;0;0;0;0;0;7;19;0;0
Wolanów;51.353889;21;0;0;5;0;0;0;2;0;0
Wolbrom;50.376111;19.7725;0;0;0;0;0;0;8;0;0
Wolenice;51.773889;17.4375;0;0;0;0;0;0;6;0;0
Wolica;50.753278;20.470844;0;0;0;0;0;0;22;0;0
Wolin Pomorski;53.848611;14.609722;0;0;0;0;0;2;12;0;0
Wolsztyn;52.111944;16.108056;0;0;0;12;0;0;0;0;0
Worowo;53.689167;15.634444;0;0;0;0;0;0;10;0;0
Woszczele;53.866667;22.233333;0;0;0;0;0;0;9;0;0
Wo³czyn;51.013333;18.047778;0;0;0;0;0;0;14;0;0
Wo³omin;52.345556;21.236111;0;0;67;0;0;0;0;0;0
Wo³omin S³oneczna;52.354167;21.256111;0;0;64;0;0;0;0;0;0
Wo³owno;53.816111;20.198611;0;0;0;0;0;0;12;0;0
Wo³ów;51.333472;16.633278;0;0;0;0;0;2;21;0;0
Wroc³aw Brochów PO;51.1078852;17.0385376;0;0;0;0;0;0;34;0;0
Wroc³aw G³ówny;51.098333;17.037222;0;25;0;0;0;27;92;0;0
Wroc³aw KuŸniki;51.127222;16.953611;0;0;0;0;0;0;22;0;0
Wroc³aw Leœnica;51.143056;16.865833;0;29;0;0;0;0;6;0;0
Wroc³aw Miko³ajów WP2;51.1078852;17.0385376;0;12;0;0;0;27;62;0;0
Wroc³aw Muchobór;51.110556;16.975;0;29;0;0;0;0;22;0;0
Wroc³aw Nadodrze;51.125556;17.032222;0;14;0;0;0;10;39;0;0
Wroc³aw Nowy Dwór PODG;51.1078852;17.0385376;0;29;0;0;0;0;6;0;0
Wroc³aw Osobowice;51.166347;16.997497;0;0;0;0;0;4;23;0;0
Wroc³aw Paw³owice;51.168547;17.108689;0;14;0;0;0;0;0;0;0
Wroc³aw Popowice;51.12715;17.001378;0;0;0;0;0;0;23;0;0
Wroc³aw Pracze;51.169228;16.903661;0;0;0;0;0;0;22;0;0
Wroc³aw Psie Pole;51.150417;17.119169;0;14;0;0;0;0;38;0;0
Wroc³aw So³tysowice;51.141944;17.082222;0;14;0;0;0;0;39;0;0
Wroc³aw Stadion;51.137028;16.940611;0;0;0;0;0;0;22;0;0
Wroc³aw Zachodni;51.0904;16.950481;0;0;0;0;0;0;20;0;0
Wroc³aw Zakrzów;51.159153;17.121917;0;14;0;0;0;0;0;0;0
Wroc³aw Œwiniary;51.197931;16.969892;0;0;0;0;0;0;23;0;0
Wroc³aw ¯erniki;51.126183;16.915625;0;22;0;0;0;0;0;0;0
Wroc³awki;53.240556;18.609722;15;0;0;0;0;0;0;0;0
Wroniawy;52.0559833;16.1510801;0;0;0;10;0;0;0;0;0
Wronki;52.705;16.385556;0;0;0;0;0;18;22;0;0
Wrzeœnia;52.328056;17.555278;0;0;0;17;0;14;7;0;0
Wrzeœnica;54.402778;16.776389;0;0;0;0;0;0;10;0;0
Wrzosowo;54.077778;15.876389;0;0;0;0;0;0;11;0;0
Wrzosów;51.426667;21.301111;0;0;60;0;0;0;0;0;0
Wrz¹ca Pomorska;54.343333;16.917222;0;0;0;0;0;0;8;0;0
Wróblik Szlachecki;49.612778;21.876944;0;0;0;0;0;0;1;0;0
Wróblin G³ogowski;51.7;15.95;0;0;0;0;0;0;8;0;0
Wudzyñ;53.3225;18.075833;15;0;0;0;0;0;0;0;0
Wydartowo;52.611944;17.905;0;0;0;2;0;0;14;0;0
Wydminy;53.976667;22.032778;0;0;0;0;0;0;9;0;0
Wygoda;51.703056;21.719444;0;0;25;0;0;0;0;0;0
Wykno;51.661028;19.90425;0;0;0;0;0;0;12;0;0
Wyrzysk Osiek;53.119167;17.293333;6;0;0;0;0;2;6;0;0
Wysoka Braniewska;54.278889;20.021111;0;0;0;0;0;0;4;0;0
Wysoka Kamieñska;53.825278;14.831944;0;0;0;0;0;2;17;0;0
Wyszków;52.601686;21.446525;0;0;19;0;0;0;0;0;0
Wyszomierz;53.625278;15.063611;0;0;0;0;0;0;8;0;0
Wyszyny;53.059444;20.393889;0;0;15;0;0;0;0;0;0
